"","Date","StartDateTime","EndDateTime","Arena","Locale","SessionType","SessionGroup","Latitude","Longitude"
"811",2015-02-12,2015-02-12 09:45:00,2015-02-12 11:00:00,"Y-Carlingwood","West End","Public","General",45.37274,-75.769143
"812",2015-02-12,2015-02-12 09:00:00,2015-02-12 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"813",2015-02-12,2015-02-12 10:45:00,2015-02-12 12:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"814",2015-02-12,2015-02-12 21:30:00,2015-02-12 22:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"815",2015-02-12,2015-02-12 12:00:00,2015-02-12 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"816",2015-02-12,2015-02-12 21:00:00,2015-02-12 22:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"817",2015-02-12,2015-02-12 05:30:00,2015-02-12 06:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"818",2015-02-12,2015-02-12 06:00:00,2015-02-12 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"819",2015-02-12,2015-02-12 19:00:00,2015-02-12 20:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"820",2015-02-13,2015-02-13 11:30:00,2015-02-13 17:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"821",2015-02-13,2015-02-13 19:15:00,2015-02-13 21:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"822",2015-02-13,2015-02-13 18:00:00,2015-02-13 20:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"823",2015-02-13,2015-02-13 10:00:00,2015-02-13 10:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"824",2015-02-13,2015-02-13 10:00:00,2015-02-13 12:00:00,"Y-Carlingwood","West End","Public","General",45.37274,-75.769143
"825",2015-02-13,2015-02-13 08:30:00,2015-02-13 09:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"826",2015-02-13,2015-02-13 06:00:00,2015-02-13 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"827",2015-02-13,2015-02-13 18:00:00,2015-02-13 20:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"828",2015-02-13,2015-02-13 15:00:00,2015-02-13 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"829",2015-02-13,2015-02-13 20:30:00,2015-02-13 21:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"830",2015-02-13,2015-02-13 13:00:00,2015-02-13 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"831",2015-02-13,2015-02-13 11:00:00,2015-02-13 12:00:00,"Dovercourt","West End","Family","General",45.383344,-75.752209
"832",2015-02-13,2015-02-13 08:00:00,2015-02-13 10:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"833",2015-02-13,2015-02-13 15:30:00,2015-02-13 19:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"834",2015-02-13,2015-02-13 05:30:00,2015-02-13 06:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"835",2015-02-13,2015-02-13 14:00:00,2015-02-13 16:00:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"836",2015-02-13,2015-02-13 09:00:00,2015-02-13 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"837",2015-02-13,2015-02-13 06:00:00,2015-02-13 07:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"838",2015-02-13,2015-02-13 10:15:00,2015-02-13 12:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"839",2015-02-13,2015-02-13 09:30:00,2015-02-13 10:15:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"840",2015-02-13,2015-02-13 12:00:00,2015-02-13 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"841",2015-02-13,2015-02-13 16:00:00,2015-02-13 18:15:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"842",2015-02-13,2015-02-13 15:30:00,2015-02-13 18:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"843",2015-02-13,2015-02-13 10:45:00,2015-02-13 12:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"844",2015-02-13,2015-02-13 12:00:00,2015-02-13 13:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"845",2015-02-13,2015-02-13 06:30:00,2015-02-13 08:00:00,"Dovercourt","West End","Lane","Lane",45.383344,-75.752209
"846",2015-02-13,2015-02-13 15:00:00,2015-02-13 18:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"847",2015-02-13,2015-02-13 11:00:00,2015-02-13 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"848",2015-02-13,2015-02-13 18:00:00,2015-02-13 20:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"849",2015-02-13,2015-02-13 06:00:00,2015-02-13 12:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"850",2015-02-13,2015-02-13 18:30:00,2015-02-13 20:00:00,"Dovercourt","West End","Public","General",45.383344,-75.752209
"851",2015-02-13,2015-02-13 06:00:00,2015-02-13 09:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"852",2015-02-13,2015-02-13 18:00:00,2015-02-13 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"853",2015-02-13,2015-02-13 11:00:00,2015-02-13 13:30:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"854",2015-02-13,2015-02-13 07:30:00,2015-02-13 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"855",2015-02-13,2015-02-13 12:00:00,2015-02-13 13:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"856",2015-02-13,2015-02-13 12:00:00,2015-02-13 18:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"857",2015-02-13,2015-02-13 20:00:00,2015-02-13 21:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1149",2015-02-17,2015-02-17 15:00:00,2015-02-17 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"1150",2015-02-17,2015-02-17 06:00:00,2015-02-17 07:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"1151",2015-02-17,2015-02-17 11:30:00,2015-02-17 17:00:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"1152",2015-02-17,2015-02-17 20:45:00,2015-02-17 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1153",2015-02-17,2015-02-17 15:00:00,2015-02-17 16:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1154",2015-02-17,2015-02-17 11:00:00,2015-02-17 13:00:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"1155",2015-02-17,2015-02-17 06:00:00,2015-02-17 08:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1156",2015-02-17,2015-02-17 10:00:00,2015-02-17 10:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1157",2015-02-17,2015-02-17 13:30:00,2015-02-17 15:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"1158",2015-02-17,2015-02-17 19:00:00,2015-02-17 20:30:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"1159",2015-02-17,2015-02-17 12:00:00,2015-02-17 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"1160",2015-02-17,2015-02-17 07:30:00,2015-02-17 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"1161",2015-02-17,2015-02-17 12:00:00,2015-02-17 13:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"1162",2015-02-17,2015-02-17 06:00:00,2015-02-17 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1163",2015-02-17,2015-02-17 11:30:00,2015-02-17 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1164",2015-02-17,2015-02-17 13:00:00,2015-02-17 15:00:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"1165",2015-02-17,2015-02-17 19:00:00,2015-02-17 20:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"1166",2015-02-17,2015-02-17 15:30:00,2015-02-17 18:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1167",2015-02-17,2015-02-17 19:30:00,2015-02-17 21:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1168",2015-02-17,2015-02-17 10:15:00,2015-02-17 11:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1169",2015-02-17,2015-02-17 20:30:00,2015-02-17 21:30:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"1170",2015-02-17,2015-02-17 05:30:00,2015-02-17 06:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1171",2015-02-17,2015-02-17 20:15:00,2015-02-17 22:30:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"1172",2015-02-17,2015-02-17 20:00:00,2015-02-17 20:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1173",2015-02-17,2015-02-17 18:30:00,2015-02-17 20:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"1174",2015-02-17,2015-02-17 08:15:00,2015-02-17 09:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"1175",2015-02-17,2015-02-17 18:30:00,2015-02-17 19:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1176",2015-02-17,2015-02-17 09:00:00,2015-02-17 10:00:00,"Dovercourt","West End","Family","General",45.383344,-75.752209
"1177",2015-02-17,2015-02-17 10:45:00,2015-02-17 17:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"1178",2015-02-17,2015-02-17 09:00:00,2015-02-17 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1179",2015-02-17,2015-02-17 15:00:00,2015-02-17 16:30:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"1180",2015-02-17,2015-02-17 15:30:00,2015-02-17 18:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"1181",2015-02-17,2015-02-17 06:00:00,2015-02-17 09:45:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"1182",2015-02-17,2015-02-17 21:00:00,2015-02-17 21:45:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1183",2015-02-17,2015-02-17 09:30:00,2015-02-17 10:15:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1184",2015-02-17,2015-02-17 08:30:00,2015-02-17 09:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1185",2015-02-17,2015-02-17 11:00:00,2015-02-17 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1186",2015-02-18,2015-02-18 14:00:00,2015-02-18 15:30:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"1187",2015-02-18,2015-02-18 19:45:00,2015-02-18 21:00:00,"Y-Carlingwood","West End","Public","General",45.37274,-75.769143
"1188",2015-02-18,2015-02-18 20:00:00,2015-02-18 20:45:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"1189",2015-02-18,2015-02-18 10:45:00,2015-02-18 12:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1190",2015-02-18,2015-02-18 11:30:00,2015-02-18 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1191",2015-02-18,2015-02-18 05:30:00,2015-02-18 09:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1192",2015-02-18,2015-02-18 12:00:00,2015-02-18 13:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"1193",2015-02-18,2015-02-18 15:00:00,2015-02-18 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"1194",2015-02-18,2015-02-18 09:30:00,2015-02-18 10:30:00,"Dovercourt","West End","Family","General",45.383344,-75.752209
"1195",2015-02-18,2015-02-18 09:30:00,2015-02-18 10:15:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1196",2015-02-18,2015-02-18 09:00:00,2015-02-18 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1197",2015-02-18,2015-02-18 15:30:00,2015-02-18 17:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"1198",2015-02-18,2015-02-18 17:00:00,2015-02-18 18:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1199",2015-02-18,2015-02-18 06:30:00,2015-02-18 08:15:00,"Dovercourt","West End","Lane","Lane",45.383344,-75.752209
"1200",2015-02-18,2015-02-18 08:15:00,2015-02-18 09:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"1201",2015-02-18,2015-02-18 19:00:00,2015-02-18 19:45:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1202",2015-02-18,2015-02-18 19:00:00,2015-02-18 20:00:00,"Dovercourt","West End","Public","General",45.383344,-75.752209
"1203",2015-02-18,2015-02-18 11:00:00,2015-02-18 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1204",2015-02-18,2015-02-18 19:00:00,2015-02-18 20:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"1205",2015-02-18,2015-02-18 15:30:00,2015-02-18 17:30:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"1206",2015-02-18,2015-02-18 06:00:00,2015-02-18 12:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"1207",2015-02-18,2015-02-18 20:45:00,2015-02-18 21:45:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"1208",2015-02-18,2015-02-18 06:00:00,2015-02-18 09:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1209",2015-02-18,2015-02-18 20:30:00,2015-02-18 21:45:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1210",2015-02-18,2015-02-18 10:00:00,2015-02-18 10:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1211",2015-02-18,2015-02-18 15:00:00,2015-02-18 16:00:00,"Dovercourt","West End","With Disability","With Disability",45.383344,-75.752209
"1212",2015-02-18,2015-02-18 15:00:00,2015-02-18 16:00:00,"Dovercourt","West End","50+","Age Restricted",45.383344,-75.752209
"1213",2015-02-18,2015-02-18 20:00:00,2015-02-18 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1214",2015-02-18,2015-02-18 11:00:00,2015-02-18 12:00:00,"Dovercourt","West End","With Disability","With Disability",45.383344,-75.752209
"1215",2015-02-18,2015-02-18 15:00:00,2015-02-18 17:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1216",2015-02-18,2015-02-18 10:15:00,2015-02-18 11:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1217",2015-02-18,2015-02-18 06:00:00,2015-02-18 07:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"1218",2015-02-18,2015-02-18 12:00:00,2015-02-18 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"1219",2015-02-18,2015-02-18 10:00:00,2015-02-18 11:15:00,"Y-Carlingwood","West End","Public","General",45.37274,-75.769143
"1220",2015-02-18,2015-02-18 21:00:00,2015-02-18 22:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"1221",2015-02-18,2015-02-18 15:30:00,2015-02-18 17:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1222",2015-02-18,2015-02-18 12:00:00,2015-02-18 17:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"1223",2015-02-18,2015-02-18 11:00:00,2015-02-18 13:30:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"1224",2015-02-18,2015-02-18 07:30:00,2015-02-18 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"1225",2015-02-18,2015-02-18 06:00:00,2015-02-18 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1226",2015-02-18,2015-02-18 11:30:00,2015-02-18 17:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"1227",2015-02-19,2015-02-19 14:45:00,2015-02-19 15:45:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"1228",2015-02-19,2015-02-19 09:30:00,2015-02-19 10:15:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1229",2015-02-19,2015-02-19 18:30:00,2015-02-19 19:30:00,"Dovercourt","West End","Public","General",45.383344,-75.752209
"1230",2015-02-19,2015-02-19 15:00:00,2015-02-19 17:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1231",2015-02-19,2015-02-19 19:30:00,2015-02-19 21:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"1232",2015-02-19,2015-02-19 17:00:00,2015-02-19 19:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1233",2015-02-19,2015-02-19 11:15:00,2015-02-19 12:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"1234",2015-02-19,2015-02-19 08:30:00,2015-02-19 09:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1235",2015-02-19,2015-02-19 21:00:00,2015-02-19 21:45:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1236",2015-02-19,2015-02-19 06:00:00,2015-02-19 07:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"1237",2015-02-19,2015-02-19 12:00:00,2015-02-19 17:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"1238",2015-02-19,2015-02-19 20:30:00,2015-02-19 21:30:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"1239",2015-02-19,2015-02-19 13:15:00,2015-02-19 14:30:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"1240",2015-02-19,2015-02-19 15:30:00,2015-02-19 18:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1241",2015-02-19,2015-02-19 07:30:00,2015-02-19 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"1242",2015-02-19,2015-02-19 15:30:00,2015-02-19 18:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"1243",2015-02-19,2015-02-19 08:45:00,2015-02-19 09:30:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"1244",2015-02-19,2015-02-19 20:30:00,2015-02-19 21:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1245",2015-02-19,2015-02-19 18:30:00,2015-02-19 19:30:00,"Dovercourt","West End","With Disability","With Disability",45.383344,-75.752209
"1246",2015-02-19,2015-02-19 13:00:00,2015-02-19 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1247",2015-02-19,2015-02-19 10:00:00,2015-02-19 10:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1248",2015-02-19,2015-02-19 06:00:00,2015-02-19 09:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1249",2015-02-19,2015-02-19 20:00:00,2015-02-19 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1250",2015-02-19,2015-02-19 11:00:00,2015-02-19 13:00:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"1251",2015-02-19,2015-02-19 18:30:00,2015-02-19 19:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"1252",2015-02-19,2015-02-19 11:30:00,2015-02-19 17:00:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"1253",2015-02-19,2015-02-19 11:00:00,2015-02-19 12:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"1254",2015-02-19,2015-02-19 11:00:00,2015-02-19 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"1255",2015-02-19,2015-02-19 10:15:00,2015-02-19 13:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1256",2015-02-19,2015-02-19 19:30:00,2015-02-19 20:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1257",2015-02-19,2015-02-19 06:00:00,2015-02-19 12:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"1258",2015-02-19,2015-02-19 14:30:00,2015-02-19 16:30:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"1259",2015-02-19,2015-02-19 15:00:00,2015-02-19 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"1260",2015-02-19,2015-02-19 09:45:00,2015-02-19 11:00:00,"Y-Carlingwood","West End","Public","General",45.37274,-75.769143
"1261",2015-02-19,2015-02-19 09:00:00,2015-02-19 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1262",2015-02-19,2015-02-19 10:45:00,2015-02-19 12:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"1263",2015-02-19,2015-02-19 21:30:00,2015-02-19 22:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"1264",2015-02-19,2015-02-19 12:00:00,2015-02-19 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"1265",2015-02-19,2015-02-19 21:00:00,2015-02-19 22:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"1266",2015-02-19,2015-02-19 05:30:00,2015-02-19 06:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"1267",2015-02-19,2015-02-19 06:00:00,2015-02-19 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
